Time(min),Theta(Degrees)
165.0,117.38390324705118
168.0,63.326947500830194
168.0,59.02959789365541
168.0,18.849510187993122
168.0,155.8230764700057
168.0,97.67873492058209
168.0,111.16648768681975
168.0,99.33237179554618
168.0,133.95175624996932
168.0,106.71957052340785
168.0,84.5838738593783
168.0,14.323211076193827
168.0,41.264566531238074
168.0,165.52149576367574
168.0,169.24092802905244
168.0,125.14798481062817
168.0,108.60699092472453
168.0,82.1350903250829
168.0,42.15864649645372
168.0,29.97573699977527
168.0,5.99822108771426
168.0,168.52738248137354
168.0,44.044201920611
168.0,26.984422931948355
168.0,68.72514814872206
168.0,71.58208716256333
168.0,123.49780476581154
168.0,167.64463192743165
168.0,92.79440049151778
168.0,143.37163130852423
168.0,40.518636464729525
168.0,25.615549981618408
168.0,144.6361046100737
168.0,92.2928609738304
168.0,167.78969175032412
168.0,26.333031919122227
168.0,81.41177054909367
168.0,88.59620126135962
168.0,93.24937877792324
168.0,14.33721961014789
168.0,82.53350490067918
168.0,86.95053049194561
168.0,99.61544043496787
168.0,132.01173422029797
168.0,87.56451183120438
168.0,103.15163763918906
168.0,81.23959786864393
168.0,90.92818594724191
168.0,123.54115005793018
168.0,77.61261581849058
168.0,98.90550942755675
168.0,43.96232606406686
168.0,132.2011171457843
168.0,119.88848178162719
168.0,142.6146087363494
168.0,141.00124826694739
168.0,105.89311373540484
168.0,99.1052526475758
168.0,148.80669383930135
168.0,83.32749515927917
168.0,146.1643341844824
168.0,151.15702705843924
168.0,82.88270437759468
168.0,124.61883414475498
168.0,164.33789369722194
168.0,140.37161438118125
168.0,148.72152426424753
168.0,45.070751082161074
168.0,166.12250618617335
168.0,130.4879336009077
168.0,119.08022019109399
168.0,170.65447965748996
168.0,163.10373496206216
168.0,133.20779151215635
168.0,94.68454982573458
168.0,161.62470149465358
168.0,90.06087907057564
168.0,34.541580947396405
168.0,61.779230111356014
168.0,54.118147101790576
168.0,155.7626784552957
168.0,161.67534801842623
168.0,6.116190307047466
168.0,144.5188938806575
168.0,115.12132037001746
168.0,23.069743078588687
168.0,62.97770208181203
168.0,80.85740832366524
168.0,64.76241282270294
168.0,66.94744856010988
168.0,31.74844893870104
168.0,91.94929755606503
171.0,65.94350627893391
171.0,67.34052324430697
171.0,11.264802217149914
171.0,19.373432830321413
171.0,104.09713579786825
171.0,27.191196329664017
171.0,104.28053943049379
171.0,136.36177001999465
171.0,35.45492312548898
171.0,32.292703413446965
171.0,96.26428419877259
171.0,120.50166937578803
171.0,32.87846044693386
171.0,64.87295247050609
171.0,105.73752267854398
171.0,100.83611749782148
171.0,109.02752024284561
171.0,107.38811932267144
171.0,92.41354981930057
171.0,95.14537403870527
171.0,122.51765749166255
171.0,99.24556738900047
171.0,87.86214504492195
171.0,119.60969734091769
171.0,148.26715056502172
171.0,109.58457034709606
171.0,93.10694064278387
171.0,101.39311106322512
171.0,163.23872619988347
171.0,76.0492615415923
171.0,129.75288005326934
171.0,101.80194255785887
171.0,114.84069221332759
171.0,160.8819729850487
171.0,127.51638834854418
171.0,150.40747785331553
171.0,132.76379762367313
171.0,169.3545136116584
171.0,159.2119331309671
171.0,146.63609740750002
171.0,115.80522099370424
171.0,142.70599469660175
171.0,153.13294693611098
171.0,101.82117084959651
171.0,33.98744045239721
171.0,31.277148376647858
171.0,117.22595599103276
171.0,152.44737500638985
171.0,114.08507378734159
171.0,159.5635518467378
171.0,160.89797423494173
171.0,179.45008120562937
171.0,94.86707644193383
171.0,157.14664594222074
171.0,178.22929767684937
171.0,115.45577204808153
171.0,79.93189884906805
171.0,106.3735527749269
171.0,146.58762196874275
171.0,127.59393371723023
171.0,22.65968181297237
171.0,116.50967967454736
171.0,112.6658863579194
171.0,67.53048545581906
171.0,1.9876557228777123
171.0,12.532578444809582
171.0,44.06583492372699
171.0,117.35508475759431
171.0,33.365057680152624
171.0,134.48747832795468
171.0,94.93215067276076
171.0,153.33240851196976
171.0,67.59853085893478
171.0,94.56044557863295
171.0,40.646621958986
171.0,43.594976830443514
171.0,38.95799114882252
171.0,48.79658114402614
171.0,64.82932970596812
171.0,69.75897632779024
171.0,104.84246169029748
171.0,40.827456522776885
171.0,3.8190739935261235
171.0,7.763815033559245
171.0,24.066959189120293
171.0,8.520119485322816
174.0,169.37257914316797
174.0,122.60933125500382
174.0,175.06188332886308
174.0,22.89788992612388
174.0,52.094411361727104
174.0,111.61033560698745
174.0,122.05779794030724
174.0,97.11616383876726
174.0,113.9317688401741
174.0,133.00455391757046
174.0,149.06796925002672
174.0,148.43858923322838
174.0,126.94498681546816
174.0,113.5936840927379
174.0,114.92603709287559
174.0,100.31506746286965
174.0,114.77102166647842
174.0,100.14037547617072
174.0,68.22424432949352
174.0,158.52650619969796
174.0,135.57449135659004
174.0,144.06270130942934
174.0,152.33514716594564
174.0,164.90735751377386
174.0,145.34202342934498
174.0,18.51064441134115
174.0,145.73010343792825
174.0,41.613610930822325
174.0,48.230769069305346
174.0,151.54707995221463
174.0,87.85253603546157
174.0,159.38418964729337
174.0,174.2168410953825
174.0,31.681450760516917
174.0,41.554743901067745
174.0,71.14234544829579
174.0,54.913578688209384
174.0,76.20073686813525
174.0,146.75348582026893
174.0,146.56966168645067
174.0,147.33624964833822
174.0,112.37556007399336
174.0,24.113001467385708
174.0,36.779861077498225
174.0,21.402744730349863
174.0,74.6628720066481
174.0,142.18863919632693
174.0,100.0276641365206
174.0,157.06695521791235
174.0,39.83679366578209
174.0,16.7366011497071
174.0,48.31654279363649
174.0,72.215065826229
174.0,106.47698473547867
174.0,76.37365570987265
174.0,162.30566569644222
174.0,161.5160178106109
174.0,137.3575122363457
174.0,141.38690777915508
174.0,117.90392570554931
174.0,145.49750628143238
174.0,155.42533648027646
174.0,165.0735160457661
174.0,155.98655931134758
174.0,171.20977877224072
174.0,103.59688780143237
174.0,140.57953256115906
174.0,51.14906953826434
174.0,155.16023502073665
174.0,106.50587581168952
174.0,178.53337879696372
174.0,172.99418940017037
174.0,165.4527360192872
174.0,159.21208045791926
174.0,51.32529344402947
174.0,164.6966000382913
174.0,156.2122118581865
174.0,54.36920905849176
174.0,149.7910634973198
174.0,149.92368485529198
174.0,178.24389276323242
174.0,167.19950528907518
174.0,155.98983837907772
174.0,175.47422344352265
174.0,173.84057488906697
174.0,150.66489324899504
174.0,172.15513764366136
174.0,153.97887798925484
174.0,116.39191672147678
177.0,137.37485993055262
177.0,34.14326634210259
177.0,81.29811106689377
177.0,97.46714110825327
177.0,112.44823312757056
177.0,44.08472155517559
177.0,20.418934493391212
177.0,134.748242556755
177.0,138.92469490951623
177.0,98.89229940030381
177.0,99.9231596736836
177.0,78.5459825969904
177.0,132.6438817030716
177.0,139.3948300231115
177.0,178.0724579976099
177.0,168.94355868091012
177.0,21.547015403672688
177.0,4.9998377052519
177.0,59.06798476959894
177.0,2.6798533670947724
177.0,154.00859616029769
177.0,176.85338842227796
177.0,5.149677215929441
177.0,115.93944702774776
177.0,101.23371501401533
177.0,23.35580137014486
177.0,8.085615321915835
177.0,132.82359855300427
177.0,29.372783053606913
177.0,86.86897624080339
177.0,103.66697572993185
177.0,31.69947542533196
177.0,24.288549834979687
177.0,42.88334867430309
177.0,38.771839480485205
177.0,36.90804424228922
177.0,17.990391322855142
177.0,20.55080737297272
177.0,161.93884630066006
177.0,136.2906878871874
177.0,145.13960691134093
177.0,70.06026467940896
177.0,89.9313701458871
177.0,44.45931441241715
177.0,35.52924490694412
177.0,50.86525069385111
177.0,2.3020104396680146
177.0,56.333118988630325
177.0,21.385951160782533
177.0,26.32812459284569
177.0,36.702688197998945
177.0,39.801115750610755
177.0,17.87911781888685
177.0,1.468301108386966
177.0,21.11317168520361
177.0,14.845298095266807
177.0,29.202364331260704
177.0,11.740209025723097
177.0,53.65926088648482
177.0,68.13548121961855
177.0,10.883749538138483
177.0,13.724034713169472
177.0,24.555514375284226
177.0,52.53516679296161
177.0,38.72730461955114
177.0,28.266391823751235
177.0,1.2293355093895815
177.0,19.51359963784225
177.0,101.44227540257408
177.0,98.22045317620254
177.0,38.73812699625412
177.0,42.84705610154829
177.0,72.35072792539579
177.0,107.06065245331374
177.0,45.451238947700155
177.0,48.45638621178349
177.0,1.6319122700043818
177.0,135.63740216344328
177.0,127.16517329726472
177.0,45.035913774597454
177.0,0.1746136274186176
177.0,34.02148683536589
177.0,28.869984217548353
177.0,27.31245200015683
177.0,121.23595201429154
177.0,138.06911184124286
177.0,56.60670851578247
177.0,4.657554479806137
177.0,32.84852995380586
177.0,19.12710854244236
177.0,22.417180971167717
177.0,69.09994496168667
180.0,143.0571574238572
180.0,170.97727398225723
180.0,94.33700379683128
180.0,116.27573341797645
180.0,108.0839299139465
180.0,89.16099842651334
180.0,129.4211212868726
180.0,35.821952213405595
180.0,89.50823727469049
180.0,86.90970756054345
180.0,77.42842391565458
180.0,75.79181826714759
180.0,9.829973362579324
180.0,178.9900641605103
180.0,100.09660408754696
180.0,127.33394632266831
180.0,179.95818463035542
180.0,45.944675225937274
180.0,93.34673735157834
180.0,95.60184959500654
180.0,135.0228123749162
180.0,172.00905169822352
180.0,127.1296494640188
180.0,91.77835054374528
180.0,48.35430754428656
180.0,88.37715294892041
180.0,74.68612302908491
180.0,159.26244748209996
180.0,22.72905498053264
180.0,65.66497622195942
180.0,80.82218844152179
180.0,20.597410090224347
180.0,10.819653832557298
180.0,162.69881047429462
180.0,25.157158681502235
180.0,25.648557401308256
180.0,22.0768714885694
180.0,24.6968036467488
180.0,99.07500900158296
180.0,81.5637350636034
180.0,9.889441424349735
180.0,75.7436735688544
180.0,17.83174980145105
180.0,21.774365896566454
180.0,47.03843820253577
180.0,21.071001587618362
180.0,17.415215222459928
180.0,32.86117825467823
180.0,15.432041402075598
180.0,8.565585270545892
180.0,26.264048796153794
180.0,26.494929647257596
180.0,8.27730156118749
180.0,33.105233996640166
180.0,59.33365256620611
180.0,75.03446833098144
180.0,4.015015607620946
180.0,26.6089986267236
180.0,79.56912384170116
180.0,159.30933817069075
180.0,40.47066583351255
180.0,18.0763120843698
180.0,88.9847152069302
180.0,92.77119795809483
180.0,11.148937498764639
180.0,37.98328646315515
180.0,8.236617722884128
180.0,53.913946205264104
180.0,70.31587123881033
180.0,169.12115274756655
180.0,146.88556103302295
180.0,57.06710104418953
180.0,112.06369210429561
180.0,71.88730094971122
180.0,92.43331608018254
180.0,47.10128553870812
180.0,2.777554308393036
180.0,26.97000948014284
180.0,152.17174229298672
180.0,147.84396043787208
180.0,49.76371146731896
180.0,97.87149424062922
180.0,39.23872735140636
180.0,26.738674311685877
180.0,45.97217965137879
180.0,103.65943507215775
180.0,140.71885364551184
180.0,148.9922769537502
180.0,77.63665000020703
180.0,11.87206400415784
180.0,13.174771285272191
180.0,26.371612114293143
180.0,2.849932441854666
183.0,30.58484872018483
183.0,143.567131431045
183.0,165.54807930308885
183.0,113.27511115669782
183.0,159.06636827725762
183.0,26.717997101061098
183.0,38.14519025177482
183.0,22.6050001233466
183.0,176.89510323072173
183.0,5.070372383960463
183.0,31.129989048333133
183.0,24.446009840056174
183.0,143.17690609202523
183.0,139.8172321377479
183.0,152.83361405661816
183.0,50.730360421735504
183.0,30.686774813131983
183.0,24.217304757747232
183.0,22.79302776554125
183.0,43.92982853385775
183.0,130.6761792004774
183.0,165.7357930038799
183.0,25.06506112839596
183.0,53.65875792006468
183.0,131.4278788871207
183.0,84.15595500355037
183.0,12.209790006163333
183.0,37.789255827310235
183.0,80.87756656022572
183.0,93.51046492504828
183.0,29.99238862304155
183.0,33.94017243223496
183.0,172.25873310697878
183.0,87.57743272810528
183.0,70.10535713620003
183.0,138.26244412682522
183.0,134.93908737386008
183.0,83.43215972334657
183.0,150.63864465228212
183.0,68.6657542839162
183.0,146.18322144513988
183.0,78.46607504220809
183.0,88.76129783940252
183.0,27.399749810006696
183.0,0.800161040540609
183.0,113.80231341650818
183.0,71.81505060391045
183.0,108.17995542795202
183.0,105.16295916787618
183.0,83.33576575992275
183.0,37.57225047917566
183.0,1.097825508782475
183.0,5.401045211635253
183.0,18.325007136195673
183.0,30.225113118222133
183.0,52.51228233665501
183.0,63.65408719121836
183.0,49.11660140417745
183.0,51.106959868778674
183.0,50.989783265756586
183.0,60.77698279289098
183.0,107.84414084290437
183.0,109.31753050577318
183.0,169.61830952485116
183.0,41.167985753161894
183.0,80.40139250703044
183.0,48.76554510940396
183.0,24.392014111912452
183.0,37.15263871154444
183.0,11.461691827053462
183.0,9.084008587148125
183.0,175.22352727676144
183.0,175.16579362162787
183.0,172.98848786608153
183.0,127.58018742435223
183.0,5.808924310818257
183.0,96.9725343239595
183.0,89.81937167576486
183.0,76.93010099021177
183.0,33.56409486347433
183.0,179.0972819285091
183.0,178.3013061997988
183.0,162.27062534623022
183.0,119.65712092232114
183.0,1.437685346254979
183.0,93.58322355578991
183.0,25.865589453924784
183.0,13.539020175998191
183.0,129.40684575116518
183.0,171.29389179176354
183.0,137.69926673437817
183.0,33.45940441762983
183.0,75.39962554088416
183.0,22.013626387374273
183.0,15.331473845722495
183.0,25.566612940882607
186.0,98.64077418515863
186.0,48.428478565176825
186.0,134.4307388295698
186.0,31.364647055961612
186.0,171.57692569607596
186.0,104.48007077634507
186.0,122.76267654636517
186.0,173.45722936245792
186.0,109.08615570676774
186.0,31.57131729809194
186.0,7.260868584572424
186.0,54.6789964553184
186.0,42.52580042756852
186.0,92.03068446621481
186.0,102.63304094049701
186.0,51.34485820878062
186.0,170.88830121808599
186.0,176.53301090403338
186.0,19.572788060954682
186.0,107.98530886811889
186.0,73.8891630918535
186.0,97.19954904350914
186.0,54.54788581014115
186.0,115.59972113428256
186.0,98.96235752562418
186.0,64.75159157937193
186.0,174.1572769787579
186.0,166.81525727473405
186.0,102.45395632318915
186.0,175.18652658453524
186.0,160.9064249669685
186.0,78.56619167972241
186.0,173.92469076380476
186.0,74.6727204542479
186.0,81.70596704909585
186.0,168.74000073231957
186.0,174.28901750643823
186.0,162.8433975792215
186.0,143.86393517385062
186.0,112.26890922125597
186.0,101.77317214655223
186.0,166.34346346983747
186.0,96.55712544726391
186.0,100.68612465021732
186.0,116.79336713988079
186.0,176.98625200684526
186.0,115.14321112890664
186.0,81.18489681430177
186.0,68.57155388394035
186.0,90.73330380626447
186.0,120.02989912847985
186.0,158.15187247309566
186.0,130.0972761240998
186.0,174.1697156690726
186.0,85.94902032423641
186.0,81.27503767624185
186.0,118.4778784509728
186.0,132.71602298355506
186.0,92.46020955324192
186.0,55.01240540332552
186.0,172.47530352221133
186.0,128.51012077530282
186.0,159.04810379843474
186.0,161.2216999363829
186.0,168.19259847918994
186.0,151.93213438001294
186.0,73.93430024882399
186.0,9.672338780396583
186.0,24.59114376043275
186.0,52.837617503010584
186.0,47.153387695761104
186.0,11.985518544702973
186.0,28.00404611761569
186.0,120.08765824366108
186.0,115.72667578848305
186.0,109.22359833549297
186.0,9.429604298125106
186.0,6.474697023717388
186.0,110.21308133489046
186.0,45.66742909652782
186.0,11.427251399064076
186.0,55.01627521725336
186.0,104.00414230468353
186.0,110.94774425603673
186.0,136.01397854448402
186.0,145.16782327007078
186.0,92.81034578291089
186.0,63.7915471641491
186.0,4.01004917032054
186.0,79.23470109272542
186.0,96.88692554733264
186.0,94.67916085332595
186.0,126.9642731325002
186.0,64.93810230370515
189.0,149.09778435606796
189.0,56.42131991259718
189.0,178.54777182669653
189.0,14.22859677403202
189.0,154.4249373894304
189.0,154.65169684868508
189.0,44.94882700457068
189.0,15.856723175916883
189.0,94.64514183864013
189.0,120.80705142041359
189.0,0.5370402485223338
189.0,13.98425563299741
189.0,144.7242688373545
189.0,137.02182629566897
189.0,174.21821721710458
189.0,115.3648015416931
189.0,3.225242880710332
189.0,65.1763031797402
189.0,161.72537606695812
189.0,151.83833122699897
189.0,55.9786336879051
189.0,54.33401354093491
189.0,45.371327326716475
189.0,62.30689219703097
189.0,104.63326725754797
189.0,0.12392321516990779
189.0,57.01693296252738
189.0,56.88899690085199
189.0,52.74015746681401
189.0,56.74140795955811
189.0,153.26662546575994
189.0,10.787262964207487
189.0,112.42003089755991
189.0,85.87828333946636
189.0,45.08488931404305
189.0,16.130890278851485
189.0,123.07475766283824
189.0,155.54108278143968
189.0,12.929304482161337
189.0,28.17926273403279
189.0,129.37167781019218
189.0,67.22028300515552
189.0,175.3945461749903
189.0,162.7604036628821
189.0,100.01156898973255
189.0,138.3708292103128
189.0,102.33779268002708
189.0,52.45070107052291
189.0,114.0951175023247
189.0,89.13837982898377
189.0,174.27005904553045
189.0,129.94236208220428
189.0,137.07784905556576
189.0,9.737257695566427
189.0,90.09499179453326
189.0,32.98896673120129
189.0,70.95911145724904
189.0,98.63529886848065
189.0,134.48859664587184
189.0,152.70820735077822
189.0,164.55331076686653
189.0,155.3676361703551
189.0,159.91057699484293
189.0,111.76524142068776
189.0,11.039285878438827
189.0,17.085808887834766
189.0,117.83511064809423
189.0,86.3130433940496
189.0,114.48004647026538
189.0,14.555389466713274
189.0,5.585326463388893
189.0,70.77472598587875
189.0,119.75894810602217
189.0,38.19335427156791
189.0,66.1657682674001
189.0,92.7181890634726
189.0,131.50811702834392
189.0,130.20695819431296
189.0,71.36072221298119
189.0,149.23998251286972
189.0,166.58863100877056
189.0,150.95837844553168
189.0,165.71410730893672
189.0,115.27578254965968
189.0,151.89970038749587
189.0,133.5348139494155
189.0,7.895212773329263
189.0,11.55264817857732
189.0,144.4631717644902
189.0,23.0357077509677
189.0,102.18203642348584
189.0,36.253734605359185
192.0,140.44384644550934
192.0,160.05410770756563
192.0,13.506871573810399
192.0,11.158004923422457
192.0,113.49593713700233
192.0,0.5853142081305293
192.0,97.80296147192864
192.0,37.68371126844338
192.0,158.1786483023118
192.0,17.715997971714913
192.0,171.17560882818543
192.0,33.7622745419455
192.0,17.44022206821866
192.0,8.908055112869917
192.0,174.4163936529674
192.0,138.98558352177312
192.0,49.581362676021726
192.0,151.5092521912405
192.0,9.835896780780951
192.0,103.26795483694762
192.0,113.54656133298815
192.0,91.09254888638856
192.0,108.69001134964418
192.0,49.46063285213768
192.0,112.4775014575438
192.0,46.28606985905438
192.0,160.86915844328882
192.0,157.87477871743098
192.0,48.347941488803066
192.0,109.61958365901182
192.0,79.47263064484952
192.0,38.5479223979596
192.0,90.99507529304724
192.0,29.43308275501546
192.0,164.79044462070155
192.0,49.07393578689223
192.0,148.94470035121518
192.0,147.21182743938522
192.0,38.824251412876414
192.0,35.511572522212894
192.0,125.796909951322
192.0,109.40564842798206
192.0,79.39425097765258
192.0,65.23957128016258
192.0,15.018356299212527
192.0,35.21734475159697
192.0,161.2622112540968
192.0,26.529749566252004
192.0,92.17788997063141
192.0,118.60862530908756
192.0,87.92206827669878
192.0,0.5857072431256096
192.0,99.81451137879455
192.0,129.37808346913536
192.0,148.04950078356242
192.0,110.26006373534209
192.0,44.02420153691266
192.0,30.06658516432091
192.0,77.61678749050519
192.0,158.0429818062952
192.0,134.91597726337514
192.0,75.3590048529659
192.0,27.94778882925496
192.0,9.24185607610956
192.0,164.31687056298009
192.0,12.048252726499133
192.0,113.1542914989097
192.0,109.19232867031242
192.0,12.53853358987168
192.0,113.96836670927385
192.0,160.61223317163953
192.0,112.34853112793479
192.0,0.21923825786392206
192.0,86.17509701117723
192.0,40.92304228046527
192.0,148.22971735598802
192.0,149.17955323614365
192.0,59.04260983028903
192.0,15.449988158444773
192.0,6.018015004717519
192.0,54.855522101385546
192.0,37.33626786761309
192.0,72.21280772570441
192.0,94.19140360753534
192.0,17.78619999227205
192.0,65.07851010694442
195.0,165.37928522329068
195.0,110.31510563996112
195.0,137.32946767479396
195.0,76.85066605057492
195.0,35.58510769660435
195.0,149.77154155104898
195.0,74.17950965941309
195.0,130.2658966415645
195.0,163.84769129514515
195.0,67.21400002420916
195.0,72.37361050348346
195.0,113.08141258959313
195.0,19.578927427734424
195.0,4.5183865652237705
195.0,65.68398884881368
195.0,171.90158568479697
195.0,58.32296419736151
195.0,56.88251467439846
195.0,16.74540133945484
195.0,60.828373053896264
195.0,49.01758301727326
195.0,130.363671548943
195.0,138.8622528167467
195.0,91.61718478897664
195.0,177.87837369565372
195.0,4.111265062043825
195.0,160.99506438522118
195.0,48.0972645057286
195.0,72.64148130029488
195.0,38.04934861529416
195.0,26.66232340081792
195.0,48.93553512095377
195.0,56.562115926150696
195.0,177.2460149826913
195.0,160.3800262026419
195.0,27.585143392400056
195.0,45.53207849398861
195.0,120.2037235105472
195.0,102.70062753121184
195.0,133.24970725033245
195.0,47.549998922218364
195.0,100.0751622063884
195.0,159.19575676107254
195.0,119.09281946126556
195.0,15.907476144660457
195.0,150.22127834514473
195.0,95.82818665291401
195.0,151.03381041290177
195.0,117.81587982648628
195.0,90.87155304568624
195.0,61.48978755401144
195.0,138.1255691334511
195.0,122.81778705729177
195.0,131.7716038846067
195.0,24.814339695264312
195.0,58.11384979763584
195.0,19.257386127884065
195.0,51.84417270745779
195.0,155.90224404733564
195.0,125.88765749608827
195.0,170.83241450402008
195.0,166.60740670804603
195.0,118.2284131249642
195.0,65.87267147331214
195.0,127.05893930251784
195.0,93.9218872996896
195.0,113.85009278289493
195.0,0.33368434684968973
195.0,116.7442549050018
195.0,22.69594131238287
195.0,139.77679634482553
195.0,87.0364627086917
195.0,152.7829559824751
195.0,99.65622742922575
195.0,89.3080209295947
195.0,119.45467780322832
195.0,72.17844779258098
195.0,136.0391470698889
195.0,68.64021486691932
195.0,122.45691998267216
195.0,161.9023284467286
195.0,177.17009778059165
195.0,164.37075623577627
195.0,101.62369176619283
195.0,156.99539764128866
198.0,16.514143986757674
198.0,47.894852213206136
198.0,41.96829815117826
198.0,115.38685390202545
198.0,170.994107862833
198.0,80.80347343721743
198.0,91.30609020488053
198.0,31.802682325464172
198.0,79.59028328140054
198.0,145.2189578747834
198.0,26.24731345903712
198.0,162.9723730869503
198.0,42.642856799813075
198.0,41.45976559646462
198.0,128.0937729800192
198.0,9.864207782313224
198.0,89.46562052814917
198.0,149.06310602897645
198.0,107.38212729096628
198.0,100.64475860795751
198.0,169.24346617142552
198.0,14.738694211675742
198.0,164.46308598321266
198.0,106.16259522163176
198.0,177.9815090374474
198.0,120.83315789762545
198.0,38.92540840760488
198.0,133.84037404629504
198.0,105.09013808389032
198.0,7.524290836869306
198.0,62.10065274098161
198.0,35.99290606784096
198.0,84.41186980898064
198.0,150.40724207627144
198.0,136.1843986954527
198.0,56.62817079835203
198.0,109.99930389232719
198.0,95.15339526369387
198.0,42.12827084631016
198.0,72.98564294782076
198.0,117.14995472462147
198.0,62.544087031631754
198.0,177.491620073724
198.0,116.02104009172974
198.0,109.79899803219654
198.0,95.62333281839352
198.0,127.43520185191802
198.0,172.31512994860213
198.0,76.0861367454838
198.0,48.152997014247006
198.0,21.864358801849367
198.0,26.56054538103478
198.0,161.2043247109521
198.0,139.68646026335415
198.0,119.07829524310384
198.0,37.49468220537647
198.0,19.492665819333105
198.0,12.800122274770251
198.0,129.43356182945547
198.0,85.5648063011131
198.0,22.538307946912706
198.0,59.652192398320985
198.0,107.04843921073518
198.0,141.20810559382565
198.0,175.03912846026162
198.0,126.99310873572857
198.0,0.4004675409863906
198.0,55.0927235175883
198.0,140.80081773205055
198.0,101.88771102577469
198.0,151.75985763178468
198.0,11.678080574858102
198.0,48.61257818652563
198.0,104.83660868847787
198.0,58.28901278887546
198.0,75.95592892874615
198.0,128.36055471881951
198.0,67.40798320515074
198.0,92.16534463016144
198.0,72.01086199211431
198.0,64.46925870664724
198.0,165.5801783710379
198.0,22.54168254322204
198.0,172.1717272862124
201.0,64.07169909745159
201.0,105.45325309364614
201.0,18.92931392954157
201.0,133.58484383713872
201.0,57.64485879796379
201.0,71.78032968300545
201.0,162.14690213310791
201.0,94.51259090377835
201.0,52.86418304707286
201.0,95.89411005601602
201.0,67.16262476368651
201.0,13.505193758756423
201.0,135.58671165546457
201.0,100.89441596111563
201.0,28.50654673172414
201.0,61.36727424345428
201.0,56.178554550279905
201.0,100.29292489632309
201.0,143.57635910370766
201.0,8.443731607070125
201.0,94.92830267804729
201.0,133.56532614355424
201.0,53.19986836789181
201.0,138.1632035428276
201.0,13.607870675183548
201.0,59.908159509203315
201.0,176.0173572435284
201.0,160.77539549570432
201.0,88.96585857243433
201.0,72.91334558092889
201.0,14.163312760795012
201.0,161.22531421119268
201.0,142.71830547700347
201.0,147.90619756992723
201.0,13.559744916359449
201.0,49.8489165509598
201.0,179.02137415264642
201.0,102.99419473384886
201.0,112.64833391164277
201.0,2.696192548913818
201.0,158.17790379304833
201.0,154.32089125836686
201.0,152.35167149638858
201.0,19.915508923610417
201.0,73.94100395810243
201.0,160.11318676188102
201.0,23.735256522141924
201.0,103.75972186441275
201.0,148.08301608637927
201.0,141.04599356013
201.0,175.59327928802898
201.0,9.745137508127417
201.0,162.1730697641906
201.0,144.1821857778363
201.0,152.81942245637902
201.0,140.61632433440704
201.0,140.30408719472317
201.0,5.533233128349784
201.0,155.99069374466055
201.0,145.04246730876577
201.0,90.34611166401021
201.0,142.54153060515654
201.0,74.33403850148937
201.0,118.89247528874813
201.0,170.73655437843365
201.0,165.17816345497496
201.0,164.32403402595372
201.0,103.81434327514275
201.0,15.301678439594545
201.0,105.97904771317296
201.0,11.480056635992362
201.0,127.15314700812434
201.0,31.205817069598236
201.0,174.73573654163664
201.0,158.9334977136763
201.0,83.52695241525045
201.0,156.6764716937758
201.0,51.15925743061476
201.0,120.46689629298604
201.0,113.60798688279776
204.0,88.4237576360998
204.0,7.211726702876409
204.0,32.17960220796862
204.0,145.06388668459655
204.0,51.54514783770859
204.0,28.947440200767627
204.0,53.44332973437015
204.0,61.6176389771087
204.0,69.9818353022703
204.0,28.850308964824254
204.0,42.03082129300902
204.0,165.69057739186923
204.0,146.8330093016285
204.0,169.43039369830876
204.0,150.83529198762878
204.0,118.56485488190704
204.0,162.69176747615663
204.0,117.65899227631778
204.0,164.58578163592162
204.0,69.33077729010516
204.0,172.6056204591982
204.0,148.49928574745596
204.0,174.38768767279475
204.0,9.717024595387995
204.0,127.74870457058333
204.0,141.96235756069206
204.0,168.59468809541744
204.0,113.60573711117746
204.0,2.977424742698627
204.0,43.333365645063814
204.0,2.774809989455942
204.0,152.50540658839833
204.0,71.17403117854232
204.0,175.88514957085232
204.0,57.90559692509999
204.0,70.32586745619516
204.0,172.71227163053706
204.0,52.433262054105235
204.0,120.76099369282919
204.0,14.092202362955122
204.0,44.253061186452356
204.0,14.05892494127144
204.0,0.6215539212375827
204.0,72.971348589189
204.0,86.56676152436022
204.0,124.06051883208548
204.0,82.31041792128039
204.0,26.807127330397986
204.0,91.81253772690467
204.0,103.80025581575194
204.0,135.69374012923396
204.0,167.045879948575
204.0,173.44400912884092
204.0,101.86183838639177
204.0,127.20056909944174
204.0,4.115857187831267
204.0,0.3583975230111136
204.0,80.87674170009282
204.0,170.7467581117422
204.0,26.11915046470045
204.0,138.82773053711387
204.0,3.878654897725437
204.0,73.14796071322023
204.0,119.36986730110317
204.0,54.446358958690304
204.0,60.89204187629132
204.0,2.4908229926900938
204.0,53.17585081049672
204.0,75.38937681041816
204.0,90.32286447078445
204.0,4.28613136949108
204.0,62.528099571141546
204.0,56.896748081364365
204.0,33.61697195246512
204.0,76.68025494843077
204.0,5.873016200849622
204.0,82.77141878913747
204.0,136.7001870220572
204.0,31.459613349835017
204.0,4.550096433172009
204.0,75.0702215898532
207.0,107.72712053081905
207.0,150.8293379244962
207.0,13.103243290821014
207.0,96.66455702774321
207.0,3.3909220679917946
207.0,163.72660766323875
207.0,7.945408852656482
207.0,134.01182468364456
207.0,3.2726022273596995
207.0,72.28844893259523
207.0,49.57266843413626
207.0,146.73295735226523
207.0,16.784475667097304
207.0,157.2211992958599
